Id,r00,r01,r02,r03,r04,r05,r06,r07,r08,r09,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26
14157,6,5763507,"2017-02-13 00:00:00","2017-02-13 15:20:31","2017-02-13 00:00:00",140,177580,11022.00000,1,X,1," ","2017-02-13 00:00:00","PALACIO MARCOS",5,26,0,0,1,11022.00000,NULL,105823,1525,NULL,NULL,NULL,"RECIBO  05763507  PALACIO MARCOS"
14158,3,12162156,"2017-02-11 00:00:00","2017-02-13 15:38:15","2017-02-11 00:00:00",91,177592,85.00000,1,B,1,0,"2017-02-11 00:00:00","LIMPIEZAr --->",6,33,00000000,0,1,0.00000,0.00000,105834,0,NULL,NULL,NULL,"Factura B/C B    0001-12162156 De  LIMPIEZAr --->"
14159,3,1216662,"2017-02-11 00:00:00","2017-02-13 15:43:25","2017-02-11 00:00:00",41,177595,2187.50000,1,B,1,,"2017-02-11 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,105837,0,NULL,NULL,NULL,"Factura B/C B    0001-01216662 De  PAN PROMO"
14160,3,12162161,"2017-02-13 00:00:00","2017-02-13 15:42:43","2017-02-13 00:00:00",52,177604,680.00000,1,B,1,0,"2017-02-13 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,105846,0,NULL,NULL,NULL,"Factura B/C B    0001-12162161 De  VERDULERIA"
14161,3,12162162,"2017-02-13 00:00:00","2017-02-13 15:44:40","2017-02-13 00:00:00",48,177607,1050.05000,1,A,1,0,"2017-02-13 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,105849,0,NULL,NULL,NULL,"Factura B/C A    0001-12162162 De  COMBUSTIBLE"
14162,3,1216213,"2017-02-11 00:00:00","2017-02-13 15:45:51","2017-02-11 00:00:00",41,177610,105.00000,1,B,1,0,"2017-02-11 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,105852,0,NULL,NULL,NULL,"Factura B/C B    0001-01216213 De  PAN PROMO"
14163,3,12112,"2017-02-11 00:00:00","2017-02-13 15:46:14","2017-02-11 00:00:00",52,177611,225.74000,1,B,1,0,"2017-02-11 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,105853,0,NULL,NULL,NULL,"Factura B/C B    0001-00012112 De  VERDULERIA"
14164,3,1216266,"2017-02-11 00:00:00","2017-02-13 15:47:38","2017-02-11 00:00:00",41,177613,586.25000,1,B,1,0,"2017-02-11 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,105855,0,NULL,NULL,NULL,"Factura B/C B    0001-01216266 De  PAN PROMO"
14165,3,1212121,"2017-02-11 00:00:00","2017-02-13 15:48:44","2017-02-11 00:00:00",70,177616,348.00000,1,B,1,0,"2017-02-11 00:00:00",FERRETERIA,6,26,00000000000,0,1,0.00000,0.00000,105858,0,NULL,NULL,NULL,"Factura B/C B    0001-01212121 De  FERRETERIA"
14166,3,21262,"2017-02-11 00:00:00","2017-02-13 15:49:08","2017-02-11 00:00:00",41,177617,175.00000,1,B,1,0,"2017-02-11 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,105859,0,NULL,NULL,NULL,"Factura B/C B    0001-00021262 De  PAN PROMO"
14167,3,1216231,"2017-02-11 00:00:00","2017-02-13 15:49:41","2017-02-11 00:00:00",61,177618,250.00000,1,B,1,0,"2017-02-11 00:00:00",FARGO,6,26,00000000000,0,1,0.00000,0.00000,105860,0,NULL,NULL,NULL,"Factura B/C B    0001-01216231 De  FARGO"
14168,3,12162163,"2017-02-11 00:00:00","2017-02-13 15:50:02","2017-02-11 00:00:00",44,177619,36.00000,1,B,1,0,"2017-02-11 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,105861,0,NULL,NULL,NULL,"Factura B/C B    0001-12162163 De  ALMACEN"
14169,3,12163333,"2017-02-11 00:00:00","2017-02-13 15:51:47","2017-02-11 00:00:00",41,177623,262.50000,1,B,1,0,"2017-02-11 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,105865,0,NULL,NULL,NULL,"Factura B/C B    0001-12163333 De  PAN PROMO"
14170,3,2121621,"2017-02-11 00:00:00","2017-02-13 15:52:50","2017-02-11 00:00:00",42,177630,210.00000,1,B,1,0,"2017-02-11 00:00:00","PAN REFRIGERIO",6,33,00000000,0,1,0.00000,0.00000,105872,0,NULL,NULL,NULL,"Factura B/C B    0001-02121621 De  PAN REFRIGERIO"
14171,3,12162123,"2017-02-11 00:00:00","2017-02-13 15:53:15","2017-02-11 00:00:00",41,177631,612.50000,1,B,1,0,"2017-02-11 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,105873,0,NULL,NULL,NULL,"Factura B/C B    0001-12162123 De  PAN PROMO"
14172,3,12121623,"2017-02-11 00:00:00","2017-02-13 15:57:03","2017-02-11 00:00:00",127,177642,13000.00000,1,A,1,0,"2017-02-11 00:00:00",PUBLICIDAD,6,33,,0,1,0.00000,0.00000,105884,0,NULL,NULL,NULL,"Factura B/C A    0001-12121623 De  PUBLICIDAD"
14173,3,1216211,"2017-02-11 00:00:00","2017-02-13 15:57:36","2017-02-11 00:00:00",48,177643,129.96000,1,A,1,0,"2017-02-11 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,105885,0,NULL,NULL,NULL,"Factura B/C A    0001-01216211 De  COMBUSTIBLE"
14174,3,12161265,"2017-02-11 00:00:00","2017-02-13 15:58:03","2017-02-11 00:00:00",217,177644,200.00000,1,A,1,0,"2017-02-11 00:00:00",REPARACIONES,6,33,,0,1,0.00000,0.00000,105886,0,NULL,NULL,NULL,"Factura B/C A    0001-12161265 De  REPARACIONES"
14175,3,200117,"2017-01-20 00:00:00","2017-02-14 08:49:16","2017-01-20 00:00:00",378,177712,32750.00000,2,A,1,0,"2017-01-20 00:00:00","ARIAS PERLA",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00200117 De  ARIAS PERLA"
14176,3,404,"2017-02-03 00:00:00","2017-02-14 08:49:59","2017-02-03 00:00:00",477,177714,83752.00000,2,A,2,0,"2017-02-03 00:00:00",VODOVOSOFF,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0002-00000404 De  VODOVOSOFF"
14177,3,190117,"2017-01-19 00:00:00","2017-02-21 12:44:19","2017-01-19 00:00:00",512,177733,133271.00000,2,A,1,,"2017-01-19 00:00:00","VIÑAS RODOLFO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00190117 De  VIÑAS RODOLFO"
14178,3,1004,"2017-02-02 00:00:00","2017-03-04 10:19:44","2017-02-02 00:00:00",437,177734,33157.00000,2,A,1,,"2017-02-02 00:00:00","STALLDECKER PABLO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00001004 De  STALLDECKER PABLO"
14179,3,20012017,"2017-01-20 00:00:00","2017-02-21 12:46:28","2017-01-20 00:00:00",526,177737,23651.00000,2,A,1,,"2017-01-20 00:00:00","ROZAS ELIGIO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-20012017 De  ROZAS ELIGIO"
14180,3,1022017,"2017-01-20 00:00:00","2017-02-21 12:48:56","2017-01-20 00:00:00",527,177739,29418.00000,2,A,1,,"2017-01-20 00:00:00","ROZAS MARIO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-01022017 De  ROZAS MARIO"
14181,3,15,"2017-02-14 00:00:00","2017-02-14 11:14:05","2017-02-14 00:00:00",132,177740,109792.34000,2,A,16,0,"2017-02-14 00:00:00",OBEJERO,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0016-00000015 De  OBEJERO"
14182,3,4074,"2017-02-14 00:00:00","2017-02-14 11:57:32","2017-02-14 00:00:00",5,177749,87325.81000,2,A,1,0,"2017-02-14 00:00:00","BAIER OMAR",1,26,00000000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00004074 De  BAIER OMAR"
14183,3,8946,"2017-01-25 00:00:00","2017-02-14 13:04:42","2017-01-25 00:00:00",230,177760,51046.62000,2,A,1,0,"2017-01-25 00:00:00",ABERASTURI,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00008946 De  ABERASTURI"
14184,3,864,"2017-02-08 00:00:00","2017-02-14 13:09:04","2017-02-08 00:00:00",418,177762,70698.08000,2,A,8,0,"2017-02-08 00:00:00",COOP.DARREGUEIRA,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0008-00000864 De  COOP.DARREGUEIRA"
14185,3,100117,"2017-01-10 00:00:00","2017-02-14 14:47:53","2017-01-10 00:00:00",277,177777,4466.00000,2,A,1,0,"2017-01-10 00:00:00","COPELLO RODOLFO LUIS",5,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00100117 De  COPELLO RODOLFO LUIS"
14186,6,5763525,"2017-02-14 00:00:00","2017-02-14 14:48:12","2017-02-14 00:00:00",277,177778,4466.00000,1,X,1," ","2017-02-14 00:00:00","COPELLO RODOLFO LUIS",5,26,0,0,1,4466.00000,NULL,105920,1526,NULL,NULL,NULL,"RECIBO  05763525  COPELLO RODOLFO LUIS"
14187,6,5763526,"2017-02-14 00:00:00","2017-02-14 14:48:25","2017-02-14 00:00:00",277,177779,41118.00000,1,X,1," ","2017-02-14 00:00:00","COPELLO RODOLFO LUIS",5,26,0,0,1,41118.00000,NULL,105921,1527,NULL,NULL,NULL,"RECIBO  05763526  COPELLO RODOLFO LUIS"
14188,6,5763527,"2017-02-14 00:00:00","2017-02-14 14:49:18","2017-02-14 00:00:00",10,177780,44508.56000,1,X,1," ","2017-02-14 00:00:00","MULLER MARIA",1,26,0,0,1,44508.56000,NULL,105922,1528,NULL,NULL,NULL,"RECIBO  05763527  MULLER MARIA"
14189,3,3101,"2017-01-31 00:00:00","2017-03-02 12:39:30","2017-01-31 00:00:00",528,177783,30882.00000,2,A,1,,"2017-01-31 00:00:00","MONTERO DANIEL",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00003101 De  MONTERO DANIEL"
14190,3,12162162,"2017-02-13 00:00:00","2017-02-14 15:37:16","2017-02-13 00:00:00",459,177791,600.00000,1,B,1,0,"2017-02-13 00:00:00",LAVADERO,6,33,,0,1,0.00000,0.00000,105932,0,NULL,NULL,NULL,"Factura B/C B    0001-12162162 De  LAVADERO"
14191,3,25,"2017-02-13 00:00:00","2017-02-14 15:38:55","2017-02-13 00:00:00",48,177798,2400.00000,1,A,1,0,"2017-02-13 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,105938,0,NULL,NULL,NULL,"Factura B/C A    0001-00000025 De  COMBUSTIBLE"
14192,3,12162133,"2017-02-13 00:00:00","2017-02-14 15:39:33","2017-02-13 00:00:00",371,177801,662.40000,1,B,1,0,"2017-02-13 00:00:00",REFRIGERIO,6,33,,0,1,0.00000,0.00000,105941,0,NULL,NULL,NULL,"Factura B/C B    0001-12162133 De  REFRIGERIO"
14193,3,12121625,"2017-02-13 00:00:00","2017-02-14 15:41:40","2017-02-13 00:00:00",215,177808,75.00000,1,A,1,0,"2017-02-13 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,105948,0,NULL,NULL,NULL,"Factura B/C A    0001-12121625 De  PASTAS LEO"
14194,3,25310,"2017-02-13 00:00:00","2017-02-14 15:43:14","2017-02-13 00:00:00",215,177812,600.00000,1,A,1,0,"2017-02-13 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,105952,0,NULL,NULL,NULL,"Factura B/C A    0001-00025310 De  PASTAS LEO"
14195,3,21621,"2017-02-13 00:00:00","2017-02-14 16:00:09","2017-02-13 00:00:00",49,177834,1200.00000,1,A,1,0,"2017-02-13 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,105974,0,NULL,NULL,NULL,"Factura B/C A    0001-00021621 De  LIBRERIA"
14196,3,1005,"2017-02-02 00:00:00","2017-02-15 09:07:09","2017-02-02 00:00:00",350,177879,51773.00000,2,A,1,0,"2017-02-02 00:00:00","MISLLER VICENTE",5,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00001005 De  MISLLER VICENTE"
14197,3,212161,"2017-02-14 00:00:00","2017-02-15 15:37:42","2017-02-14 00:00:00",91,177995,120.00000,1,B,1,0,"2017-02-14 00:00:00","LIMPIEZAr --->",6,33,00000000,0,1,0.00000,0.00000,106056,0,NULL,NULL,NULL,"Factura B/C B    0001-00212161 De  LIMPIEZAr --->"
14198,3,361,"2017-02-14 00:00:00","2017-02-15 15:39:27","2017-02-14 00:00:00",390,177999,1540.00000,1,A,1,0,"2017-02-14 00:00:00","PAN SABORIZADO",1,26,,0,1,0.00000,0.00000,106059,0,NULL,NULL,NULL,"Factura B/C A    0001-00000361 De  PAN SABORIZADO"
14199,6,5763537,"2017-02-15 00:00:00","2017-02-15 15:39:57","2017-02-15 00:00:00",134,178002,32060.00000,1,X,1," ","2017-02-15 00:00:00",BILBAO,1,26,0,0,1,32060.00000,NULL,106062,1529,NULL,NULL,NULL,"RECIBO  05763537  BILBAO"
14200,3,2161,"2017-02-14 00:00:00","2017-02-15 15:42:39","2017-02-14 00:00:00",70,178005,301.00000,1,B,1,0,"2017-02-14 00:00:00",FERRETERIA,6,26,00000000000,0,1,0.00000,0.00000,106065,0,NULL,NULL,NULL,"Factura B/C B    0001-00002161 De  FERRETERIA"
14201,3,2165,"2017-02-14 00:00:00","2017-02-15 15:43:22","2017-02-14 00:00:00",61,178006,232.00000,1,B,1,0,"2017-02-14 00:00:00",FARGO,6,26,00000000000,0,1,0.00000,0.00000,106066,0,NULL,NULL,NULL,"Factura B/C B    0001-00002165 De  FARGO"
14202,3,2162,"2017-02-14 00:00:00","2017-02-15 15:49:18","2017-02-14 00:00:00",48,178012,257.00000,1,A,1,0,"2017-02-14 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,106071,0,NULL,NULL,NULL,"Factura B/C A    0001-00002162 De  COMBUSTIBLE"
14203,3,1216213,"2017-02-14 00:00:00","2017-02-15 15:54:16","2017-02-14 00:00:00",48,178022,1820.00000,1,A,1,0,"2017-02-14 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,106077,0,NULL,NULL,NULL,"Factura B/C A    0001-01216213 De  COMBUSTIBLE"
14204,3,2333,"2017-02-14 00:00:00","2017-02-15 15:56:51","2017-02-14 00:00:00",71,178031,126.00000,1,B,1,0,"2017-02-14 00:00:00",AGUA,6,26,00000000000,0,1,0.00000,0.00000,106085,0,NULL,NULL,NULL,"Factura B/C B    0001-00002333 De  AGUA"
14205,3,12132,"2017-02-14 00:00:00","2017-02-15 15:57:50","2017-02-14 00:00:00",129,178034,1000.00000,1,A,1,0,"2017-02-14 00:00:00",ELECTRICISTA,6,33,,0,1,0.00000,0.00000,106088,0,NULL,NULL,NULL,"Factura B/C A    0001-00012132 De  ELECTRICISTA"
14206,6,5763538,"2017-02-15 00:00:00","2017-02-15 16:04:31","2017-02-15 00:00:00",105,178045,5000.00000,1,X,1," ","2017-02-15 00:00:00","MARIELA NUECES",6,26,0,0,1,5000.00000,NULL,106099,1530,NULL,NULL,NULL,"RECIBO  05763538  MARIELA NUECES"
14207,6,5763552,"2017-02-16 00:00:00","2017-02-16 14:57:29","2017-02-16 00:00:00",13,178195,79401.00000,1,X,1," ","2017-02-16 00:00:00","AGROMERCO SA",1,26,0,0,1,79401.00000,NULL,106133,1531,NULL,NULL,NULL,"RECIBO  05763552  AGROMERCO SA"
14208,6,5763553,"2017-02-16 00:00:00","2017-02-16 14:57:51","2017-02-16 00:00:00",453,178196,19958.00000,1,X,1," ","2017-02-16 00:00:00","AMADIO ANGEL",1,26,0,0,1,19958.00000,NULL,106134,1532,NULL,NULL,NULL,"RECIBO  05763553  AMADIO ANGEL"
14209,3,1216212,"2017-02-15 00:00:00","2017-02-16 15:33:26","2017-02-15 00:00:00",53,178210,70.00000,1,B,1,0,"2017-02-15 00:00:00",FITOSANITARIO,6,26,00000000000,0,1,0.00000,0.00000,106148,0,NULL,NULL,NULL,"Factura B/C B    0001-01216212 De  FITOSANITARIO"
14210,3,23621,"2017-02-15 00:00:00","2017-02-16 15:35:02","2017-02-15 00:00:00",41,178214,455.00000,1,B,1,0,"2017-02-15 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,106152,0,NULL,NULL,NULL,"Factura B/C B    0001-00023621 De  PAN PROMO"
14211,3,12162166,"2017-02-15 00:00:00","2017-02-16 15:35:34","2017-02-15 00:00:00",390,178215,1415.20000,1,A,1,0,"2017-02-15 00:00:00","PAN SABORIZADO",1,26,,0,1,0.00000,0.00000,106153,0,NULL,NULL,NULL,"Factura B/C A    0001-12162166 De  PAN SABORIZADO"
14212,3,216213,"2017-02-15 00:00:00","2017-02-16 15:40:16","2017-02-15 00:00:00",52,178225,201.74000,1,B,1,0,"2017-02-15 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,106163,0,NULL,NULL,NULL,"Factura B/C B    0001-00216213 De  VERDULERIA"
14213,3,12169,"2017-02-15 00:00:00","2017-02-16 15:47:01","2017-02-15 00:00:00",44,178239,159.00000,1,B,1,0,"2017-02-15 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,106177,0,NULL,NULL,NULL,"Factura B/C B    0001-00012169 De  ALMACEN"
14214,3,2121621,"2017-02-15 00:00:00","2017-02-16 15:49:40","2017-02-15 00:00:00",80,178247,8515.00000,1,B,1,0,"2017-02-15 00:00:00",LUZ,6,26,00000000000,0,1,0.00000,0.00000,106185,0,NULL,NULL,NULL,"Factura B/C B    0001-02121621 De  LUZ"
14215,3,6303,"2017-02-15 00:00:00","2017-02-16 15:50:25","2017-02-15 00:00:00",282,178251,300.00000,1,A,1,0,"2017-02-15 00:00:00",JUBAHI,6,33,,0,1,0.00000,0.00000,106189,0,NULL,NULL,NULL,"Factura B/C A    0001-00006303 De  JUBAHI"
14216,3,12162153,"2017-02-15 00:00:00","2017-02-16 15:50:57","2017-02-15 00:00:00",217,178254,350.00000,1,A,1,0,"2017-02-15 00:00:00",REPARACIONES,6,33,,0,1,0.00000,0.00000,106192,0,NULL,NULL,NULL,"Factura B/C A    0001-12162153 De  REPARACIONES"
14217,6,5763554,"2017-02-16 00:00:00","2017-02-16 15:58:57","2017-02-16 00:00:00",477,178270,83752.00000,1,X,1," ","2017-02-16 00:00:00",VODOVOSOFF,1,26,0,0,1,83752.00000,NULL,106208,1533,NULL,NULL,NULL,"RECIBO  05763554  VODOVOSOFF"
14218,3,23012017,"2017-01-23 00:00:00","2017-02-17 08:22:26","2017-01-23 00:00:00",421,178310,38550.00000,2,A,1,0,"2017-01-23 00:00:00","GUEPER HUGO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-23012017 De  GUEPER HUGO"
14219,6,5763568,"2017-02-16 00:00:00","2017-02-17 08:24:14","2017-02-16 00:00:00",421,178311,38550.00000,1,X,1," ","2017-02-16 00:00:00","GUEPER HUGO",1,26,0,0,1,38550.00000,NULL,106213,1534,NULL,NULL,NULL,"RECIBO  05763568  GUEPER HUGO"
14220,6,5763569,"2017-02-17 00:00:00","2017-02-17 12:24:51","2017-02-17 00:00:00",102,178366,3217.93000,1,X,1," ","2017-02-17 00:00:00",DRB,6,26,0,0,1,3217.93000,NULL,106217,1535,NULL,NULL,NULL,"RECIBO  05763569  DRB"
14221,3,31012017,"2017-01-31 00:00:00","2017-02-17 12:48:35","2017-01-31 00:00:00",529,178369,7680.00000,2,A,1,0,"2017-01-31 00:00:00","FERRARI RICARDO HECTOR",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-31012017 De  FERRARI RICARDO HECTOR"
14222,3,8022017,"2017-02-08 00:00:00","2017-03-10 14:35:30","2017-02-08 00:00:00",299,178370,57228.00000,2,A,1,,"2017-02-08 00:00:00",CHAÑIRCO,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-08022017 De  CHAÑIRCO"
14223,3,2099,"2017-02-16 00:00:00","2017-02-17 13:35:43","2017-02-16 00:00:00",237,178371,17600.00000,2,B,1,0,"2017-02-16 00:00:00","GRAFICA CENTINEO",6,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00002099 De  GRAFICA CENTINEO"
14224,3,694,"2017-02-08 00:00:00","2017-02-17 13:36:53","2017-02-08 00:00:00",241,178372,12109.44000,2,A,1,0,"2017-02-08 00:00:00","GUILLERMO KRONEMERGER",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000694 De  GUILLERMO KRONEMERGER"
14226,3,693,"2017-02-08 00:00:00","2017-02-17 13:37:20","2017-02-08 00:00:00",241,178374,42673.74000,2,A,1,0,"2017-02-08 00:00:00","GUILLERMO KRONEMERGER",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000693 De  GUILLERMO KRONEMERGER"
14227,3,2301201,"2017-01-23 00:00:00","2017-02-17 13:41:07","2017-01-23 00:00:00",141,178383,19134.00000,2,A,1,0,"2017-01-23 00:00:00","GUEPER JULIO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-02301201 De  GUEPER JULIO"
14228,3,230117,"2017-01-23 00:00:00","2017-02-17 13:44:36","2017-01-23 00:00:00",322,178394,19250.00000,2,A,1,0,"2017-01-23 00:00:00","PIERGENTILI OSCAR",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00230117 De  PIERGENTILI OSCAR"
14229,6,5763571,"2017-02-17 00:00:00","2017-02-17 13:45:14","2017-02-17 00:00:00",237,178396,22000.00000,1,X,1," ","2017-02-17 00:00:00","GRAFICA CENTINEO",6,26,0,0,1,22000.00000,NULL,106236,1536,NULL,NULL,NULL,"RECIBO  05763571  GRAFICA CENTINEO"
14230,3,4076,"2017-02-08 00:00:00","2017-02-17 14:45:10","2017-02-08 00:00:00",201,178446,22151.25000,2,A,1,0,"2017-02-08 00:00:00","PEREZ LADO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00004076 De  PEREZ LADO"
14231,3,1007,"2017-02-02 00:00:00","2017-02-17 14:53:10","2017-02-02 00:00:00",530,178448,9886.00000,2,A,1,0,"2017-02-02 00:00:00","RENDO RUBEN",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00001007 De  RENDO RUBEN"
14232,3,1006,"2017-02-02 00:00:00","2017-02-17 14:59:47","2017-02-02 00:00:00",531,178449,36288.00000,2,A,1,0,"2017-02-02 00:00:00","RENDO RICARDO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00001006 De  RENDO RICARDO"
14233,3,130217,"2017-02-13 00:00:00","2017-02-17 15:05:02","2017-02-13 00:00:00",30,178450,43417.36000,2,A,1,0,"2017-02-13 00:00:00",KRAMER,1,26,00000000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00130217 De  KRAMER"
14234,3,158,"2017-01-27 00:00:00","2017-02-17 15:11:41","2017-01-27 00:00:00",33,178451,26501.68000,2,A,2,0,"2017-01-27 00:00:00","ARDURA GASTON ANIBAL",1,26,00000000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0002-00000158 De  ARDURA GASTON ANIBAL"
14235,3,1095759,"2017-01-27 00:00:00","2017-02-17 15:12:40","2017-01-27 00:00:00",33,178452,1400.00000,2,A,1,0,"2017-01-27 00:00:00","ARDURA GASTON ANIBAL",1,26,00000000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-01095759 De  ARDURA GASTON ANIBAL"
14236,3,3454,"2017-02-16 00:00:00","2017-02-17 15:20:38","2017-02-16 00:00:00",91,178462,240.00000,1,B,1,0,"2017-02-16 00:00:00","LIMPIEZAr --->",6,33,00000000,0,1,0.00000,0.00000,106292,0,NULL,NULL,NULL,"Factura B/C B    0001-00003454 De  LIMPIEZAr --->"
14237,3,25339,"2017-02-16 00:00:00","2017-02-17 15:28:18","2017-02-16 00:00:00",215,178473,119.00000,1,A,1,0,"2017-02-16 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,106303,0,NULL,NULL,NULL,"Factura B/C A    0001-00025339 De  PASTAS LEO"
14238,3,12116216,"2017-02-16 00:00:00","2017-02-17 15:30:54","2017-02-16 00:00:00",91,178478,19.00000,1,B,1,0,"2017-02-16 00:00:00","LIMPIEZAr --->",6,33,00000000,0,1,0.00000,0.00000,106308,0,NULL,NULL,NULL,"Factura B/C B    0001-12116216 De  LIMPIEZAr --->"
14239,3,12162166,"2017-02-16 00:00:00","2017-02-17 15:31:16","2017-02-16 00:00:00",41,178479,175.00000,1,B,1,0,"2017-02-16 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,106309,0,NULL,NULL,NULL,"Factura B/C B    0001-12162166 De  PAN PROMO"
14240,3,12193,"2017-02-16 00:00:00","2017-02-17 15:33:03","2017-02-16 00:00:00",52,178482,30.00000,1,B,1,0,"2017-02-16 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,106312,0,NULL,NULL,NULL,"Factura B/C B    0001-00012193 De  VERDULERIA"
14241,3,126216,"2017-02-16 00:00:00","2017-02-17 15:33:39","2017-02-16 00:00:00",41,178483,26.25000,1,B,1,0,"2017-02-16 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,106313,0,NULL,NULL,NULL,"Factura B/C B    0001-00126216 De  PAN PROMO"
14242,3,121666,"2017-02-16 00:00:00","2017-02-17 15:35:55","2017-02-16 00:00:00",41,178489,78.75000,1,B,1,0,"2017-02-16 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,106319,0,NULL,NULL,NULL,"Factura B/C B    0001-00121666 De  PAN PROMO"
14243,3,126213,"2017-02-17 00:00:00","2017-02-17 15:39:14","2017-02-17 00:00:00",424,178494,20000.00000,1,A,1,0,"2017-02-17 00:00:00","GOMERIA FERNANDEZ",1,26,,0,1,0.00000,0.00000,106324,0,NULL,NULL,NULL,"Factura B/C A    0001-00126213 De  GOMERIA FERNANDEZ"
14244,3,1615,"2017-02-17 00:00:00","2017-02-17 15:47:22","2017-02-17 00:00:00",114,178496,19200.00000,1,A,1,0,"2017-02-17 00:00:00","DIVAL REFRIGERACION",6,33,,0,1,0.00000,0.00000,106326,0,NULL,NULL,NULL,"Factura B/C A    0001-00001615 De  DIVAL REFRIGERACION"
14245,3,12162162,"2017-02-16 00:00:00","2017-02-17 15:49:58","2017-02-16 00:00:00",49,178500,420.00000,1,A,1,0,"2017-02-16 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,106330,0,NULL,NULL,NULL,"Factura B/C A    0001-12162162 De  LIBRERIA"
